seed,n_qubits,depth_param,circuit_depth,n_cx,n_single_qubit_gates,total_gates,cx_density,noisy_expectation,zne_expectation,fold1,fold3,fold5,ideal_expectation
191,3,8,24,16,24,40,0.4,0.044,0.04444444444444443,0.044,0.005333333333333333,0.012,0.05082558128543534
192,4,1,4,3,4,7,0.42857142857142855,0.9473333333333334,0.9613888888888885,0.9473333333333334,0.9286666666666666,0.8986666666666666,1.0000000000000002
193,4,1,4,3,4,7,0.42857142857142855,-0.0013333333333333333,-0.0023333333333333327,-0.0013333333333333333,0.0006666666666666666,0.0026666666666666666,-0.011665209254896947
194,4,1,4,3,4,7,0.42857142857142855,0.9573333333333334,0.9687222222222218,0.9573333333333334,0.9306666666666666,0.9086666666666666,0.9999999999999998
195,4,1,4,3,4,7,0.42857142857142855,0.7986666666666666,0.8049444444444444,0.7986666666666666,0.78,0.7686666666666667,0.8631595743458619
196,4,1,4,3,4,7,0.42857142857142855,-0.8146666666666667,-0.8236666666666661,-0.8146666666666667,-0.78,-0.7653333333333333,-0.8672316930663164
197,4,1,4,3,4,7,0.42857142857142855,0.9373333333333334,0.9433333333333331,0.9373333333333334,0.912,0.9026666666666666,1.0
198,4,1,4,3,4,7,0.42857142857142855,0.364,0.36816666666666653,0.364,0.354,0.346,0.4346735583270238
199,4,1,4,3,4,7,0.42857142857142855,-0.7466666666666667,-0.756722222222222,-0.7466666666666667,-0.7293333333333333,-0.7086666666666667,-0.7826060517607494
200,4,1,4,3,4,7,0.42857142857142855,-0.4886666666666667,-0.4929444444444444,-0.4886666666666667,-0.4806666666666667,-0.472,-0.5148706628458284
201,4,1,4,3,4,7,0.42857142857142855,-0.9213333333333333,-0.9281666666666663,-0.9213333333333333,-0.886,-0.8766666666666667,-0.9736267150496589
202,4,1,4,3,4,7,0.42857142857142855,-0.8926666666666667,-0.9033888888888887,-0.8926666666666667,-0.8706666666666667,-0.8493333333333334,-0.9379865483938179
203,4,1,4,3,4,7,0.42857142857142855,-0.5006666666666667,-0.5023333333333331,-0.5006666666666667,-0.48733333333333334,-0.486,-0.5584821088970477
204,4,2,7,6,8,14,0.42857142857142855,-0.11533333333333333,-0.1187222222222222,-0.11533333333333333,-0.11466666666666667,-0.10666666666666667,-0.13863485013493745
205,4,2,7,6,8,14,0.42857142857142855,0.08133333333333333,0.08777777777777775,0.08133333333333333,0.08733333333333333,0.07066666666666667,0.11405572349311799
206,4,2,7,6,8,14,0.42857142857142855,-0.4713333333333333,-0.4924444444444442,-0.4713333333333333,-0.4513333333333333,-0.4046666666666667,-0.4888995681115169
207,4,2,7,6,8,14,0.42857142857142855,0.23133333333333334,0.23044444444444448,0.23133333333333334,0.19866666666666666,0.20733333333333334,0.22420759881182167
208,4,2,7,6,8,14,0.42857142857142855,0.938,0.9676111111111105,0.938,0.9026666666666666,0.8386666666666667,0.9999999999999997
209,4,2,7,6,8,14,0.42857142857142855,0.9353333333333333,0.9564444444444443,0.9353333333333333,0.8853333333333333,0.8446666666666667,0.9999999999999998
210,4,2,7,6,8,14,0.42857142857142855,0.37466666666666665,0.37711111111111106,0.37466666666666665,0.3453333333333333,0.3453333333333333,0.3925277162789891
211,4,2,7,6,8,14,0.42857142857142855,-0.6793333333333333,-0.6976666666666663,-0.6793333333333333,-0.6493333333333333,-0.6113333333333333,-0.7186498847041438
212,4,2,7,6,8,14,0.42857142857142855,-0.244,-0.2463888888888888,-0.244,-0.23866666666666667,-0.234,-0.27892803762424023
213,4,2,7,6,8,14,0.42857142857142855,-0.20866666666666667,-0.21733333333333327,-0.20866666666666667,-0.21133333333333335,-0.19,-0.23651295239670728
214,4,2,7,6,8,14,0.42857142857142855,-0.8206666666666667,-0.8444444444444441,-0.8206666666666667,-0.7886666666666666,-0.738,-0.8729409561299603
215,4,2,7,6,8,14,0.42857142857142855,0.9173333333333333,0.9414444444444443,0.9173333333333333,0.878,0.828,0.9999999999999999
216,4,3,10,9,12,21,0.42857142857142855,0.6933333333333334,0.721111111111111,0.6933333333333334,0.6466666666666666,0.5893333333333334,0.7678453328198052
217,4,3,10,9,12,21,0.42857142857142855,0.026,0.02349999999999999,0.026,0.009333333333333334,0.018666666666666668,0.003884502915522059
218,4,3,10,9,12,21,0.42857142857142855,-0.752,-0.7797777777777777,-0.752,-0.6986666666666667,-0.6426666666666667,-0.8158031594400817
219,4,3,10,9,12,21,0.42857142857142855,-0.11466666666666667,-0.11161111111111109,-0.11466666666666667,-0.11133333333333334,-0.11933333333333333,-0.1276663865699576
220,4,3,10,9,12,21,0.42857142857142855,-0.3893333333333333,-0.40788888888888875,-0.3893333333333333,-0.37,-0.3293333333333333,-0.47894138805453257
221,4,3,10,9,12,21,0.42857142857142855,-0.032,-0.02933333333333332,-0.032,-0.010666666666666666,-0.021333333333333333,-0.014596705687005409
222,4,3,10,9,12,21,0.42857142857142855,0.28,0.2874444444444444,0.28,0.22733333333333333,0.22,0.2813700243500433
223,4,3,10,9,12,21,0.42857142857142855,0.808,0.8369444444444444,0.808,0.7473333333333333,0.69,0.8645400154325873
224,4,3,10,9,12,21,0.42857142857142855,-0.8346666666666667,-0.8605555555555551,-0.8346666666666667,-0.774,-0.724,-0.8942857740319401
225,4,3,10,9,12,21,0.42857142857142855,0.11333333333333333,0.11944444444444437,0.11333333333333333,0.11333333333333333,0.09866666666666667,0.12398787263513258
226,4,3,10,9,12,21,0.42857142857142855,0.23733333333333334,0.24944444444444433,0.23733333333333334,0.212,0.188,0.24890332882216132
227,4,3,10,9,12,21,0.42857142857142855,-0.8993333333333333,-0.9279444444444441,-0.8993333333333333,-0.836,-0.78,-0.981191408738633
228,4,4,13,12,16,28,0.42857142857142855,-0.6933333333333334,-0.7154999999999998,-0.6933333333333334,-0.6506666666666666,-0.606,-0.8006131603060926
229,4,4,13,12,16,28,0.42857142857142855,0.25133333333333335,0.2659444444444444,0.25133333333333335,0.22266666666666668,0.19333333333333333,0.2689712956703514
230,4,4,13,12,16,28,0.42857142857142855,0.5253333333333333,0.5378333333333332,0.5253333333333333,0.482,0.46066666666666667,0.5946412672957225
231,4,4,13,12,16,28,0.42857142857142855,0.058666666666666666,0.04777777777777776,0.058666666666666666,0.07266666666666667,0.096,0.08271180678030379
232,4,4,13,12,16,28,0.42857142857142855,0.004,0.008666666666666668,0.004,-0.03866666666666667,-0.04133333333333333,-0.039017841780781444
233,4,4,13,12,16,28,0.42857142857142855,0.5786666666666667,0.6139444444444443,0.5786666666666667,0.5153333333333333,0.44333333333333336,0.6377903440105475
234,4,4,13,12,16,28,0.42857142857142855,-0.04466666666666667,-0.044666666666666646,-0.04466666666666667,-0.03133333333333333,-0.034,-0.03209795115154995
235,4,4,13,12,16,28,0.42857142857142855,0.782,0.8158888888888887,0.782,0.712,0.6446666666666667,0.8596159633571954
236,4,4,13,12,16,28,0.42857142857142855,0.020666666666666667,0.005500000000000003,0.020666666666666667,-0.004,0.037333333333333336,0.03323577287292358
237,4,4,13,12,16,28,0.42857142857142855,-0.274,-0.28905555555555545,-0.274,-0.24333333333333335,-0.21333333333333335,-0.2746145408164784
238,4,4,13,12,16,28,0.42857142857142855,-0.042666666666666665,-0.05388888888888888,-0.042666666666666665,-0.021333333333333333,0.0013333333333333333,-0.03653270243857004
239,4,4,13,12,16,28,0.42857142857142855,-0.8266666666666667,-0.8621666666666663,-0.8266666666666667,-0.7473333333333333,-0.678,-0.9088770121458363
240,4,5,16,15,20,35,0.42857142857142855,-0.11466666666666667,-0.1209444444444444,-0.11466666666666667,-0.106,-0.09266666666666666,-0.13119601523554505
241,4,5,16,15,20,35,0.42857142857142855,-0.14066666666666666,-0.15161111111111106,-0.14066666666666666,-0.11933333333333333,-0.09733333333333333,-0.14677709340651302
242,4,5,16,15,20,35,0.42857142857142855,-0.08666666666666667,-0.08961111111111104,-0.08666666666666667,-0.078,-0.07266666666666667,-0.12933485895853206
243,4,5,16,15,20,35,0.42857142857142855,-0.4266666666666667,-0.4479444444444443,-0.4266666666666667,-0.388,-0.3446666666666667,-0.47464545612587383
244,4,5,16,15,20,35,0.42857142857142855,0.286,0.30249999999999994,0.286,0.21466666666666667,0.18933333333333333,0.29284334132996315
245,4,5,16,15,20,35,0.42857142857142855,-0.015333333333333332,-0.013666666666666659,-0.015333333333333332,-0.025333333333333333,-0.027333333333333334,-0.045552459701258555
246,4,5,16,15,20,35,0.42857142857142855,-0.12466666666666666,-0.13888888888888884,-0.12466666666666666,-0.114,-0.082,-0.13574150440350918
247,4,5,16,15,20,35,0.42857142857142855,-0.03666666666666667,-0.036722222222222205,-0.03666666666666667,-0.046,-0.044,-0.024712717297003417
248,4,5,16,15,20,35,0.42857142857142855,-0.05466666666666667,-0.05822222222222217,-0.05466666666666667,-0.06533333333333333,-0.05466666666666667,-0.06226812481913879
249,4,5,16,15,20,35,0.42857142857142855,0.4653333333333333,0.4920555555555554,0.4653333333333333,0.38133333333333336,0.334,0.5257005493485224
250,4,5,16,15,20,35,0.42857142857142855,0.5273333333333333,0.5742777777777777,0.5273333333333333,0.414,0.324,0.5999153902112142
251,4,5,16,15,20,35,0.42857142857142855,0.6813333333333333,0.7180555555555552,0.6813333333333333,0.6006666666666667,0.5286666666666666,0.7576797901670969
252,4,6,19,18,24,42,0.42857142857142855,0.09466666666666666,0.0958333333333333,0.09466666666666666,0.09733333333333333,0.094,0.11120864486448598
253,4,6,19,18,24,42,0.42857142857142855,0.07333333333333333,0.08288888888888887,0.07333333333333333,0.04533333333333334,0.028,0.07640571364593188
254,4,6,19,18,24,42,0.42857142857142855,-0.051333333333333335,-0.05577777777777773,-0.051333333333333335,-0.058,-0.046,-0.045645784771865094
255,4,6,19,18,24,42,0.42857142857142855,-0.424,-0.4540555555555553,-0.424,-0.3433333333333333,-0.28733333333333333,-0.4380087116711912
256,4,6,19,18,24,42,0.42857142857142855,0.768,0.8179999999999997,0.768,0.6513333333333333,0.5546666666666666,0.8356465920823991
257,4,6,19,18,24,42,0.42857142857142855,0.0026666666666666666,0.002055555555555557,0.0026666666666666666,-0.01,-0.006,0.015736775794758795
258,4,6,19,18,24,42,0.42857142857142855,-0.562,-0.5938888888888887,-0.562,-0.4693333333333333,-0.41133333333333333,-0.646626819088312
259,4,6,19,18,24,42,0.42857142857142855,0.154,0.16155555555555542,0.154,0.13333333333333333,0.11933333333333333,0.22394286281882125
260,4,6,19,18,24,42,0.42857142857142855,0.0,0.004722222222222216,0.0,0.016666666666666666,0.002,0.03468562490176687
261,4,6,19,18,24,42,0.42857142857142855,0.06466666666666666,0.06077777777777774,0.06466666666666666,0.08466666666666667,0.09,0.03621572109457666
262,4,6,19,18,24,42,0.42857142857142855,0.09933333333333333,0.11027777777777778,0.09933333333333333,0.058,0.04,0.09654382564049299
263,4,6,19,18,24,42,0.42857142857142855,0.2786666666666667,0.30200000000000005,0.2786666666666667,0.24866666666666667,0.19866666666666666,0.32681993881783544
264,4,7,22,21,28,49,0.42857142857142855,-0.36,-0.39527777777777773,-0.36,-0.27,-0.20333333333333334,-0.410766968557543
265,4,7,22,21,28,49,0.42857142857142855,0.2946666666666667,0.3256666666666665,0.2946666666666667,0.206,0.14933333333333335,0.33732253682332175
266,4,7,22,21,28,49,0.42857142857142855,0.04533333333333334,0.06016666666666665,0.04533333333333334,0.030666666666666665,-0.002,0.06179626940482269
267,4,7,22,21,28,49,0.42857142857142855,-0.572,-0.6215555555555554,-0.572,-0.4706666666666667,-0.372,-0.6581452057655576
268,4,7,22,21,28,49,0.42857142857142855,-0.224,-0.2424444444444444,-0.224,-0.196,-0.15733333333333333,-0.2774444425415481
269,4,7,22,21,28,49,0.42857142857142855,-0.11533333333333333,-0.12694444444444436,-0.11533333333333333,-0.066,-0.048,-0.17026833739134542
270,4,7,22,21,28,49,0.42857142857142855,-0.11533333333333333,-0.12649999999999997,-0.11533333333333333,-0.11133333333333334,-0.08533333333333333,-0.11713060368925696
271,4,7,22,21,28,49,0.42857142857142855,-0.306,-0.3364444444444443,-0.306,-0.27066666666666667,-0.20466666666666666,-0.3521077057181604
272,4,7,22,21,28,49,0.42857142857142855,0.4806666666666667,0.5147777777777778,0.4806666666666667,0.38466666666666666,0.322,0.5525154920795972
273,4,7,22,21,28,49,0.42857142857142855,0.094,0.09383333333333328,0.094,0.11266666666666666,0.10933333333333334,0.09523750507519234
274,4,7,22,21,28,49,0.42857142857142855,0.37533333333333335,0.4209444444444445,0.37533333333333335,0.2613333333333333,0.17466666666666666,0.4409330922689244
275,4,7,22,21,28,49,0.42857142857142855,-0.5186666666666667,-0.565611111111111,-0.5186666666666667,-0.39866666666666667,-0.31,-0.6326021576616796
276,4,8,25,24,32,56,0.42857142857142855,0.406,0.4479999999999999,0.406,0.312,0.23,0.46821173379230163
277,4,8,25,24,32,56,0.42857142857142855,-0.22133333333333333,-0.2423333333333332,-0.22133333333333333,-0.156,-0.11866666666666667,-0.22736573420090048
278,4,8,25,24,32,56,0.42857142857142855,0.07466666666666667,0.08388888888888886,0.07466666666666667,0.10733333333333334,0.07866666666666666,0.05900760435493882
279,4,8,25,24,32,56,0.42857142857142855,0.19933333333333333,0.22733333333333322,0.19933333333333333,0.16333333333333333,0.10333333333333333,0.24136408908886808
280,4,8,25,24,32,56,0.42857142857142855,0.30133333333333334,0.34483333333333327,0.30133333333333334,0.18933333333333333,0.10733333333333334,0.3345172509956644
281,4,8,25,24,32,56,0.42857142857142855,-0.196,-0.2145555555555555,-0.196,-0.1,-0.07466666666666667,-0.2866857188374244
282,4,8,25,24,32,56,0.42857142857142855,0.082,0.09255555555555553,0.082,0.03866666666666667,0.022,0.1168822854746344
283,4,8,25,24,32,56,0.42857142857142855,-0.458,-0.511111111111111,-0.458,-0.334,-0.23133333333333334,-0.5880159651947309
284,4,8,25,24,32,56,0.42857142857142855,-0.08266666666666667,-0.09322222222222216,-0.08266666666666667,-0.06933333333333333,-0.04666666666666667,-0.08631360915306989
285,4,8,25,24,32,56,0.42857142857142855,0.010666666666666666,0.009833333333333328,0.010666666666666666,0.017333333333333333,0.018,0.03220607479587394
286,4,8,25,24,32,56,0.42857142857142855,-0.05733333333333333,-0.0706111111111111,-0.05733333333333333,-0.048,-0.018,-0.08475416188894223
287,4,8,25,24,32,56,0.42857142857142855,-0.49933333333333335,-0.540722222222222,-0.49933333333333335,-0.416,-0.3333333333333333,-0.5951920427403095
288,5,1,5,4,5,9,0.4444444444444444,-0.6406666666666667,-0.6433333333333332,-0.6406666666666667,-0.612,-0.6113333333333333,-0.6584793268717319
289,5,1,5,4,5,9,0.4444444444444444,0.7753333333333333,0.7778333333333329,0.7753333333333333,0.7653333333333333,0.7613333333333333,0.8225710440805285
290,5,1,5,4,5,9,0.4444444444444444,0.328,0.3347222222222221,0.328,0.324,0.30866666666666664,0.31275951940753555
291,5,1,5,4,5,9,0.4444444444444444,-0.936,-0.9456111111111108,-0.936,-0.914,-0.8953333333333333,-0.9938379572871926
292,5,1,5,4,5,9,0.4444444444444444,0.942,0.9520555555555554,0.942,0.9213333333333333,0.9013333333333333,0.9999999999999997
293,5,1,5,4,5,9,0.4444444444444444,0.55,0.5505555555555554,0.55,0.5266666666666666,0.53,0.551452242365274
294,5,1,5,4,5,9,0.4444444444444444,-0.9233333333333333,-0.9413888888888884,-0.9233333333333333,-0.8966666666666666,-0.8586666666666667,-0.9736453416557795
295,5,1,5,4,5,9,0.4444444444444444,0.8593333333333333,0.8621111111111108,0.8593333333333333,0.8226666666666667,0.8233333333333334,0.9193645532334801
296,5,1,5,4,5,9,0.4444444444444444,-0.9446666666666667,-0.961333333333333,-0.9446666666666667,-0.9213333333333333,-0.886,-0.9998287078236988
297,5,1,5,4,5,9,0.4444444444444444,-0.166,-0.17077777777777772,-0.166,-0.15866666666666668,-0.14866666666666667,-0.15893303152486007
298,5,1,5,4,5,9,0.4444444444444444,-0.6706666666666666,-0.676222222222222,-0.6706666666666666,-0.644,-0.636,-0.7110529312667091
299,5,1,5,4,5,9,0.4444444444444444,0.9493333333333334,0.9553888888888886,0.9493333333333334,0.9233333333333333,0.914,0.9999999999999998
300,5,2,8,8,10,18,0.4444444444444444,0.8526666666666667,0.8707222222222222,0.8526666666666667,0.806,0.772,0.9255962958738909
301,5,2,8,8,10,18,0.4444444444444444,0.18066666666666667,0.19116666666666665,0.18066666666666667,0.20133333333333334,0.172,0.2376295053529296
302,5,2,8,8,10,18,0.4444444444444444,0.934,0.9522777777777776,0.934,0.8946666666666667,0.8586666666666667,1.0000000000000002
303,5,2,8,8,10,18,0.4444444444444444,-0.2806666666666667,-0.2878333333333333,-0.2806666666666667,-0.25133333333333335,-0.24,-0.2746714156921769
304,5,2,8,8,10,18,0.4444444444444444,-0.506,-0.5269444444444442,-0.506,-0.5213333333333333,-0.468,-0.5345536668344564
305,5,2,8,8,10,18,0.4444444444444444,-0.3433333333333333,-0.342111111111111,-0.3433333333333333,-0.3413333333333333,-0.3446666666666667,-0.35792122897083123
306,5,2,8,8,10,18,0.4444444444444444,0.9433333333333334,0.9651666666666662,0.9433333333333334,0.8913333333333333,0.8493333333333334,1.0000000000000002
307,5,2,8,8,10,18,0.4444444444444444,0.04,0.053222222222222206,0.04,0.04133333333333333,0.009333333333333334,0.009863414785923593
308,5,2,8,8,10,18,0.4444444444444444,-0.898,-0.9210555555555553,-0.898,-0.8546666666666667,-0.808,-0.9537423589655524
309,5,2,8,8,10,18,0.4444444444444444,0.8726666666666667,0.8921111111111111,0.8726666666666667,0.8226666666666667,0.786,0.9245464991156193
310,5,2,8,8,10,18,0.4444444444444444,-0.832,-0.8575555555555552,-0.832,-0.7686666666666667,-0.72,-0.8597954517251924
311,5,2,8,8,10,18,0.4444444444444444,-0.8673333333333333,-0.8833888888888888,-0.8673333333333333,-0.8146666666666667,-0.7866666666666666,-0.9215930383890213
312,5,3,11,12,15,27,0.4444444444444444,0.13466666666666666,0.13738888888888887,0.13466666666666666,0.13866666666666666,0.13133333333333333,0.17439136337921277
313,5,3,11,12,15,27,0.4444444444444444,-0.876,-0.9167777777777776,-0.876,-0.8066666666666666,-0.7226666666666667,-0.9442664225429485
314,5,3,11,12,15,27,0.4444444444444444,0.14733333333333334,0.14838888888888885,0.14733333333333334,0.16466666666666666,0.15866666666666668,0.1845533352530574
315,5,3,11,12,15,27,0.4444444444444444,-0.572,-0.5888888888888888,-0.572,-0.5026666666666667,-0.476,-0.5729222895971966
316,5,3,11,12,15,27,0.4444444444444444,-0.30466666666666664,-0.31666666666666665,-0.30466666666666664,-0.294,-0.2673333333333333,-0.33362088654090094
317,5,3,11,12,15,27,0.4444444444444444,-0.184,-0.19838888888888884,-0.184,-0.168,-0.13666666666666666,-0.19511719807890215
318,5,3,11,12,15,27,0.4444444444444444,-0.004,-0.0028888888888888888,-0.004,-0.004,-0.006666666666666667,0.01955367327366528
319,5,3,11,12,15,27,0.4444444444444444,0.482,0.5024444444444442,0.482,0.4633333333333333,0.418,0.5361723574157847
320,5,3,11,12,15,27,0.4444444444444444,0.744,0.7777222222222218,0.744,0.676,0.6086666666666667,0.8187407211062195
321,5,3,11,12,15,27,0.4444444444444444,0.5153333333333333,0.5371666666666665,0.5153333333333333,0.46,0.4186666666666667,0.5487152648250415
322,5,3,11,12,15,27,0.4444444444444444,0.5053333333333333,0.5308333333333333,0.5053333333333333,0.4826666666666667,0.426,0.5536002437981189
323,5,3,11,12,15,27,0.4444444444444444,0.6146666666666667,0.6339444444444443,0.6146666666666667,0.5533333333333333,0.5193333333333333,0.6934114356336958
324,5,4,14,16,20,36,0.4444444444444444,-0.218,-0.22111111111111104,-0.218,-0.184,-0.18333333333333332,-0.23712819576692
325,5,4,14,16,20,36,0.4444444444444444,-0.05533333333333333,-0.05327777777777774,-0.05533333333333333,-0.03,-0.04,-0.06462496265140417
326,5,4,14,16,20,36,0.4444444444444444,-0.04133333333333333,-0.039888888888888877,-0.04133333333333333,-0.03866666666666667,-0.042666666666666665,-0.08532231215641048
327,5,4,14,16,20,36,0.4444444444444444,-0.050666666666666665,-0.05833333333333331,-0.050666666666666665,-0.04533333333333334,-0.028,-0.04320370775207964
328,5,4,14,16,20,36,0.4444444444444444,0.6486666666666666,0.6711111111111109,0.6486666666666666,0.5893333333333334,0.5473333333333333,0.7203333014461373
329,5,4,14,16,20,36,0.4444444444444444,0.5566666666666666,0.5812222222222221,0.5566666666666666,0.4786666666666667,0.43533333333333335,0.6041694930540359
330,5,4,14,16,20,36,0.4444444444444444,0.42,0.42949999999999994,0.42,0.4126666666666667,0.3913333333333333,0.472608532034997
331,5,4,14,16,20,36,0.4444444444444444,-0.09066666666666667,-0.10866666666666666,-0.09066666666666667,-0.078,-0.037333333333333336,-0.10934865352061392
332,5,4,14,16,20,36,0.4444444444444444,0.06866666666666667,0.0686111111111111,0.06866666666666667,0.06933333333333333,0.06933333333333333,0.07540572914187837
333,5,4,14,16,20,36,0.4444444444444444,-0.18933333333333333,-0.19833333333333322,-0.18933333333333333,-0.178,-0.15866666666666668,-0.2218948528229859
334,5,4,14,16,20,36,0.4444444444444444,0.6506666666666666,0.6798333333333332,0.6506666666666666,0.5806666666666667,0.5246666666666666,0.6992815154468478
335,5,4,14,16,20,36,0.4444444444444444,-0.3626666666666667,-0.387222222222222,-0.3626666666666667,-0.328,-0.276,-0.4008125060444153
336,5,5,17,20,25,45,0.4444444444444444,0.028,0.024222222222222218,0.028,0.02666666666666667,0.036,0.04006432305437804
337,5,5,17,20,25,45,0.4444444444444444,0.21733333333333332,0.23683333333333326,0.21733333333333332,0.19,0.14866666666666667,0.258923988420855
338,5,5,17,20,25,45,0.4444444444444444,-0.204,-0.21694444444444438,-0.204,-0.18533333333333332,-0.158,-0.20295526349796678
339,5,5,17,20,25,45,0.4444444444444444,-0.22066666666666668,-0.23938888888888885,-0.22066666666666668,-0.18933333333333333,-0.15066666666666667,-0.23743831905896987
340,5,5,17,20,25,45,0.4444444444444444,0.43866666666666665,0.4706111111111109,0.43866666666666665,0.37533333333333335,0.31133333333333335,0.46025679809482156
341,5,5,17,20,25,45,0.4444444444444444,-0.578,-0.6182777777777776,-0.578,-0.5446666666666666,-0.45466666666666666,-0.6834236310511081
342,5,5,17,20,25,45,0.4444444444444444,0.06333333333333334,0.07549999999999997,0.06333333333333334,0.074,0.042666666666666665,0.06998419311464556
343,5,5,17,20,25,45,0.4444444444444444,0.30133333333333334,0.3273888888888888,0.30133333333333334,0.2786666666666667,0.22066666666666668,0.34408932668520265
344,5,5,17,20,25,45,0.4444444444444444,-0.25466666666666665,-0.2783333333333332,-0.25466666666666665,-0.25066666666666665,-0.19466666666666665,-0.2913602066027996
345,5,5,17,20,25,45,0.4444444444444444,-0.043333333333333335,-0.04477777777777778,-0.043333333333333335,-0.046,-0.042,-0.04648631799212265
346,5,5,17,20,25,45,0.4444444444444444,0.05466666666666667,0.04705555555555555,0.05466666666666667,0.012666666666666666,0.03933333333333333,0.054041823083926965
347,5,5,17,20,25,45,0.4444444444444444,0.02666666666666667,0.024222222222222218,0.02666666666666667,0.012666666666666666,0.021333333333333333,0.0497193781038551
348,5,6,20,24,30,54,0.4444444444444444,-0.22,-0.23738888888888887,-0.22,-0.22466666666666665,-0.182,-0.2820835830309467
349,5,6,20,24,30,54,0.4444444444444444,0.29933333333333334,0.3266666666666665,0.29933333333333334,0.26466666666666666,0.206,0.3631352944940042
350,5,6,20,24,30,54,0.4444444444444444,-0.13066666666666665,-0.15138888888888877,-0.13066666666666665,-0.12533333333333332,-0.07666666666666666,-0.14500411994114148
351,5,6,20,24,30,54,0.4444444444444444,-0.03133333333333333,-0.03994444444444443,-0.03133333333333333,-0.04133333333333333,-0.018666666666666668,-0.026241921083173775
352,5,6,20,24,30,54,0.4444444444444444,0.050666666666666665,0.05872222222222218,0.050666666666666665,0.010666666666666666,-0.0006666666666666666,0.07417181073213633
353,5,6,20,24,30,54,0.4444444444444444,0.07666666666666666,0.07755555555555556,0.07666666666666666,0.02266666666666667,0.03133333333333333,0.04609022799215503
354,5,6,20,24,30,54,0.4444444444444444,0.176,0.19827777777777775,0.176,0.17866666666666667,0.12466666666666666,0.20535638602616174
355,5,6,20,24,30,54,0.4444444444444444,0.18533333333333332,0.1988333333333332,0.18533333333333332,0.11333333333333333,0.09533333333333334,0.24849414984542756
356,5,6,20,24,30,54,0.4444444444444444,0.39,0.4163888888888888,0.39,0.31333333333333335,0.2653333333333333,0.41429641595651245
357,5,6,20,24,30,54,0.4444444444444444,-0.29733333333333334,-0.32616666666666655,-0.29733333333333334,-0.238,-0.18066666666666667,-0.32550536968943544
358,5,6,20,24,30,54,0.4444444444444444,-0.32133333333333336,-0.33961111111111103,-0.32133333333333336,-0.25866666666666666,-0.22733333333333333,-0.34988787261371507
359,5,6,20,24,30,54,0.4444444444444444,0.038,0.03655555555555555,0.038,0.05533333333333333,0.05533333333333333,0.10927144734981215
360,5,7,23,28,35,63,0.4444444444444444,-0.538,-0.575722222222222,-0.538,-0.4553333333333333,-0.38133333333333336,-0.59858291343589
361,5,7,23,28,35,63,0.4444444444444444,-0.24333333333333335,-0.2617222222222221,-0.24333333333333335,-0.176,-0.14533333333333334,-0.2939462763637225
362,5,7,23,28,35,63,0.4444444444444444,0.021333333333333333,0.0352222222222222,0.021333333333333333,-0.002,-0.030666666666666665,-0.003953684215428355
363,5,7,23,28,35,63,0.4444444444444444,0.07933333333333334,0.07338888888888886,0.07933333333333334,0.05733333333333333,0.076,0.03534884411575645
364,5,7,23,28,35,63,0.4444444444444444,-0.5546666666666666,-0.5983888888888889,-0.5546666666666666,-0.4633333333333333,-0.37666666666666665,-0.6350267296574037
365,5,7,23,28,35,63,0.4444444444444444,-0.03266666666666666,-0.03833333333333332,-0.03266666666666666,-0.021333333333333333,-0.01,-0.030625078214109827
366,5,7,23,28,35,63,0.4444444444444444,0.27266666666666667,0.30605555555555547,0.27266666666666667,0.192,0.128,0.2767888814845395
367,5,7,23,28,35,63,0.4444444444444444,0.11466666666666667,0.1302222222222222,0.11466666666666667,0.09466666666666666,0.06133333333333333,0.11735775629499799
368,5,7,23,28,35,63,0.4444444444444444,0.037333333333333336,0.03705555555555554,0.037333333333333336,0.044,0.043333333333333335,0.04864744012943922
369,5,7,23,28,35,63,0.4444444444444444,0.8413333333333334,0.892833333333333,0.8413333333333334,0.6933333333333334,0.5993333333333334,0.9502335922550835
370,5,7,23,28,35,63,0.4444444444444444,-0.03266666666666666,-0.037277777777777764,-0.03266666666666666,-0.014,-0.006666666666666667,-0.03344428510041041
371,5,7,23,28,35,63,0.4444444444444444,0.5506666666666666,0.5761666666666665,0.5506666666666666,0.4846666666666667,0.43666666666666665,0.606186934223778
372,5,8,26,32,40,72,0.4444444444444444,-0.31466666666666665,-0.3390555555555555,-0.31466666666666665,-0.19866666666666666,-0.16333333333333333,-0.43134192446662684
373,5,8,26,32,40,72,0.4444444444444444,-0.844,-0.903222222222222,-0.844,-0.69,-0.5786666666666667,-0.9768218542904458
374,5,8,26,32,40,72,0.4444444444444444,0.028666666666666667,0.024944444444444436,0.028666666666666667,-0.02,-0.0013333333333333333,0.04475616459688889
375,5,8,26,32,40,72,0.4444444444444444,0.30933333333333335,0.3534999999999999,0.30933333333333335,0.186,0.10466666666666667,0.3784250091379449
376,5,8,26,32,40,72,0.4444444444444444,0.048,0.051555555555555535,0.048,0.012,0.010666666666666666,0.09012223997594317
377,5,8,26,32,40,72,0.4444444444444444,0.06266666666666666,0.06377777777777775,0.06266666666666666,0.06266666666666666,0.06,0.10005575781868288
378,5,8,26,32,40,72,0.4444444444444444,-0.01,-0.0011666666666666687,-0.01,-0.012666666666666666,-0.03333333333333333,-0.005572027505145932
379,5,8,26,32,40,72,0.4444444444444444,-0.49466666666666664,-0.5428333333333332,-0.49466666666666664,-0.37,-0.2793333333333333,-0.5644644444681385
