seed,n_qubits,depth_param,circuit_depth,n_cx,n_single_qubit_gates,total_gates,cx_density,noisy_expectation,zne_expectation,fold1,fold3,fold5,ideal_expectation
194,4,1,4,3,4,7,0.42857142857142855,0.9666666666666667,0.971111111111111,0.9666666666666667,0.96,0.9506666666666667,0.9999999999999998
195,4,1,4,3,4,7,0.42857142857142855,0.8373333333333334,0.8396666666666671,0.8373333333333334,0.8293333333333334,0.8253333333333334,0.8631595743458619
196,4,1,4,3,4,7,0.42857142857142855,-0.8033333333333333,-0.8189444444444448,-0.8033333333333333,-0.766,-0.736,-0.8672316930663164
197,4,1,4,3,4,7,0.42857142857142855,0.9506666666666667,0.9535555555555555,0.9506666666666667,0.9426666666666667,0.9373333333333334,1.0
198,4,1,4,3,4,7,0.42857142857142855,0.414,0.41272222222222227,0.414,0.416,0.4186666666666667,0.4346735583270238
199,4,1,4,3,4,7,0.42857142857142855,-0.76,-0.7727222222222223,-0.76,-0.7273333333333334,-0.7033333333333334,-0.7826060517607494
200,4,1,4,3,4,7,0.42857142857142855,-0.498,-0.5092777777777779,-0.498,-0.476,-0.4533333333333333,-0.5148706628458284
201,4,1,4,3,4,7,0.42857142857142855,-0.9173333333333333,-0.9355000000000001,-0.9173333333333333,-0.876,-0.8406666666666667,-0.9736267150496589
202,4,1,4,3,4,7,0.42857142857142855,-0.8946666666666667,-0.910555555555556,-0.8946666666666667,-0.8606666666666667,-0.8293333333333334,-0.9379865483938179
203,4,1,4,3,4,7,0.42857142857142855,-0.5246666666666666,-0.5341666666666668,-0.5246666666666666,-0.5006666666666667,-0.4826666666666667,-0.5584821088970477
204,4,2,7,6,8,14,0.42857142857142855,-0.12,-0.12844444444444444,-0.12,-0.10533333333333333,-0.088,-0.13863485013493745
205,4,2,7,6,8,14,0.42857142857142855,0.11866666666666667,0.11055555555555559,0.11866666666666667,0.136,0.152,0.11405572349311799
206,4,2,7,6,8,14,0.42857142857142855,-0.4746666666666667,-0.4966666666666668,-0.4746666666666667,-0.42733333333333334,-0.384,-0.4888995681115169
207,4,2,7,6,8,14,0.42857142857142855,0.21,0.21100000000000008,0.21,0.208,0.206,0.22420759881182167
208,4,2,7,6,8,14,0.42857142857142855,0.958,0.9686111111111118,0.958,0.9406666666666667,0.9186666666666666,0.9999999999999997
209,4,2,7,6,8,14,0.42857142857142855,0.954,0.9612777777777783,0.954,0.9366666666666666,0.9226666666666666,0.9999999999999998
210,4,2,7,6,8,14,0.42857142857142855,0.4,0.408888888888889,0.4,0.38333333333333336,0.36533333333333334,0.3925277162789891
211,4,2,7,6,8,14,0.42857142857142855,-0.6666666666666666,-0.6904444444444444,-0.6666666666666666,-0.6213333333333333,-0.5733333333333334,-0.7186498847041438
212,4,2,7,6,8,14,0.42857142857142855,-0.26866666666666666,-0.2868333333333334,-0.26866666666666666,-0.23733333333333334,-0.2,-0.27892803762424023
213,4,2,7,6,8,14,0.42857142857142855,-0.21933333333333332,-0.23544444444444446,-0.21933333333333332,-0.18933333333333333,-0.15666666666666668,-0.23651295239670728
214,4,2,7,6,8,14,0.42857142857142855,-0.82,-0.8491666666666666,-0.82,-0.7566666666666667,-0.6993333333333334,-0.8729409561299603
215,4,2,7,6,8,14,0.42857142857142855,0.9553333333333334,0.9637222222222224,0.9553333333333334,0.938,0.9213333333333333,0.9999999999999999
216,4,3,10,9,12,21,0.42857142857142855,0.7313333333333333,0.7526666666666669,0.7313333333333333,0.692,0.6486666666666666,0.7678453328198052
217,4,3,10,9,12,21,0.42857142857142855,0.020666666666666667,0.016333333333333325,0.020666666666666667,0.029333333333333333,0.038,0.003884502915522059
218,4,3,10,9,12,21,0.42857142857142855,-0.7333333333333333,-0.7701111111111109,-0.7333333333333333,-0.6486666666666666,-0.5773333333333334,-0.8158031594400817
219,4,3,10,9,12,21,0.42857142857142855,-0.092,-0.10516666666666671,-0.092,-0.05733333333333333,-0.03266666666666666,-0.1276663865699576
220,4,3,10,9,12,21,0.42857142857142855,-0.44466666666666665,-0.45788888888888885,-0.44466666666666665,-0.416,-0.39,-0.47894138805453257
221,4,3,10,9,12,21,0.42857142857142855,0.010666666666666666,0.005055555555555548,0.010666666666666666,0.028,0.038,-0.014596705687005409
222,4,3,10,9,12,21,0.42857142857142855,0.28933333333333333,0.2921111111111111,0.28933333333333333,0.2793333333333333,0.27466666666666667,0.2813700243500433
223,4,3,10,9,12,21,0.42857142857142855,0.794,0.8226111111111116,0.794,0.734,0.6773333333333333,0.8645400154325873
224,4,3,10,9,12,21,0.42857142857142855,-0.854,-0.8788888888888893,-0.854,-0.8086666666666666,-0.758,-0.8942857740319401
225,4,3,10,9,12,21,0.42857142857142855,0.14333333333333334,0.14661111111111114,0.14333333333333334,0.13733333333333334,0.13066666666666665,0.12398787263513258
226,4,3,10,9,12,21,0.42857142857142855,0.22533333333333333,0.22533333333333336,0.22533333333333333,0.22533333333333333,0.22533333333333333,0.24890332882216132
227,4,3,10,9,12,21,0.42857142857142855,-0.8853333333333333,-0.9252777777777782,-0.8853333333333333,-0.796,-0.718,-0.981191408738633
228,4,4,13,12,16,28,0.42857142857142855,-0.7193333333333334,-0.7642777777777781,-0.7193333333333334,-0.6266666666666667,-0.5373333333333333,-0.8006131603060926
229,4,4,13,12,16,28,0.42857142857142855,0.26466666666666666,0.27661111111111114,0.26466666666666666,0.248,0.22266666666666668,0.2689712956703514
230,4,4,13,12,16,28,0.42857142857142855,0.544,0.5622222222222224,0.544,0.49866666666666665,0.464,0.5946412672957225
231,4,4,13,12,16,28,0.42857142857142855,0.09,0.08033333333333334,0.09,0.106,0.126,0.08271180678030379
232,4,4,13,12,16,28,0.42857142857142855,-0.042,-0.05155555555555556,-0.042,-0.020666666666666667,-0.002,-0.039017841780781444
233,4,4,13,12,16,28,0.42857142857142855,0.5873333333333334,0.6015555555555557,0.5873333333333334,0.5566666666666666,0.5286666666666666,0.6377903440105475
234,4,4,13,12,16,28,0.42857142857142855,-0.034666666666666665,-0.044333333333333336,-0.034666666666666665,-0.022,-0.0013333333333333333,-0.03209795115154995
235,4,4,13,12,16,28,0.42857142857142855,0.8213333333333334,0.8375000000000004,0.8213333333333334,0.8006666666666666,0.766,0.8596159633571954
236,4,4,13,12,16,28,0.42857142857142855,0.008666666666666666,0.0034444444444444414,0.008666666666666666,0.018,0.028666666666666667,0.03323577287292358
237,4,4,13,12,16,28,0.42857142857142855,-0.22666666666666666,-0.24305555555555558,-0.22666666666666666,-0.19333333333333333,-0.16066666666666668,-0.2746145408164784
238,4,4,13,12,16,28,0.42857142857142855,-0.014,-0.025444444444444457,-0.014,0.006666666666666667,0.03,-0.03653270243857004
239,4,4,13,12,16,28,0.42857142857142855,-0.8506666666666667,-0.8857222222222224,-0.8506666666666667,-0.78,-0.71,-0.9088770121458363
240,4,5,16,15,20,35,0.42857142857142855,-0.11733333333333333,-0.12883333333333336,-0.11733333333333333,-0.09266666666666666,-0.07,-0.13119601523554505
241,4,5,16,15,20,35,0.42857142857142855,-0.12866666666666668,-0.1373333333333334,-0.12866666666666668,-0.11133333333333334,-0.094,-0.14677709340651302
242,4,5,16,15,20,35,0.42857142857142855,-0.10866666666666666,-0.1275,-0.10866666666666666,-0.06266666666666666,-0.02666666666666667,-0.12933485895853206
243,4,5,16,15,20,35,0.42857142857142855,-0.41933333333333334,-0.43594444444444463,-0.41933333333333334,-0.36333333333333334,-0.33466666666666667,-0.47464545612587383
244,4,5,16,15,20,35,0.42857142857142855,0.27666666666666667,0.2821666666666667,0.27666666666666667,0.2673333333333333,0.256,0.29284334132996315
245,4,5,16,15,20,35,0.42857142857142855,-0.008,-0.025833333333333354,-0.008,0.029333333333333333,0.06466666666666666,-0.045552459701258555
246,4,5,16,15,20,35,0.42857142857142855,-0.09733333333333333,-0.10838888888888891,-0.09733333333333333,-0.07466666666666667,-0.05266666666666667,-0.13574150440350918
247,4,5,16,15,20,35,0.42857142857142855,-0.007333333333333333,-0.01922222222222223,-0.007333333333333333,0.015333333333333332,0.03933333333333333,-0.024712717297003417
248,4,5,16,15,20,35,0.42857142857142855,-0.06266666666666666,-0.05955555555555557,-0.06266666666666666,-0.07,-0.076,-0.06226812481913879
249,4,5,16,15,20,35,0.42857142857142855,0.5133333333333333,0.5304444444444446,0.5133333333333333,0.468,0.436,0.5257005493485224
250,4,5,16,15,20,35,0.42857142857142855,0.5146666666666667,0.554,0.5146666666666667,0.416,0.3413333333333333,0.5999153902112142
251,4,5,16,15,20,35,0.42857142857142855,0.7093333333333334,0.7172222222222226,0.7093333333333334,0.6913333333333334,0.676,0.7576797901670969
252,4,6,19,18,24,42,0.42857142857142855,0.15266666666666667,0.1331111111111111,0.15266666666666667,0.19733333333333333,0.23533333333333334,0.11120864486448598
253,4,6,19,18,24,42,0.42857142857142855,0.1,0.09972222222222223,0.1,0.1,0.10066666666666667,0.07640571364593188
254,4,6,19,18,24,42,0.42857142857142855,-0.010666666666666666,-0.026500000000000013,-0.010666666666666666,0.029333333333333333,0.059333333333333335,-0.045645784771865094
255,4,6,19,18,24,42,0.42857142857142855,-0.404,-0.4337222222222224,-0.404,-0.33066666666666666,-0.274,-0.4380087116711912
256,4,6,19,18,24,42,0.42857142857142855,0.786,0.8051111111111113,0.786,0.7466666666666667,0.7086666666666667,0.8356465920823991
257,4,6,19,18,24,42,0.42857142857142855,0.002,-0.0019444444444444487,0.002,0.012666666666666666,0.02,0.015736775794758795
258,4,6,19,18,24,42,0.42857142857142855,-0.5666666666666667,-0.6203333333333334,-0.5666666666666667,-0.44266666666666665,-0.33866666666666667,-0.646626819088312
259,4,6,19,18,24,42,0.42857142857142855,0.20466666666666666,0.21488888888888893,0.20466666666666666,0.18533333333333332,0.16466666666666666,0.22394286281882125
260,4,6,19,18,24,42,0.42857142857142855,0.034,0.03500000000000002,0.034,0.032,0.03,0.03468562490176687
261,4,6,19,18,24,42,0.42857142857142855,0.03933333333333333,0.04066666666666668,0.03933333333333333,0.04666666666666667,0.042,0.03621572109457666
262,4,6,19,18,24,42,0.42857142857142855,0.12066666666666667,0.1273888888888889,0.12066666666666667,0.11,0.096,0.09654382564049299
263,4,6,19,18,24,42,0.42857142857142855,0.336,0.3445000000000001,0.336,0.31733333333333336,0.3006666666666667,0.32681993881783544
264,4,7,22,21,28,49,0.42857142857142855,-0.3433333333333333,-0.38911111111111124,-0.3433333333333333,-0.254,-0.162,-0.410766968557543
265,4,7,22,21,28,49,0.42857142857142855,0.282,0.30583333333333346,0.282,0.226,0.18,0.33732253682332175
266,4,7,22,21,28,49,0.42857142857142855,0.02666666666666667,0.026333333333333334,0.02666666666666667,0.024,0.025333333333333333,0.06179626940482269
267,4,7,22,21,28,49,0.42857142857142855,-0.5573333333333333,-0.6209444444444446,-0.5573333333333333,-0.42733333333333334,-0.3006666666666667,-0.6581452057655576
268,4,7,22,21,28,49,0.42857142857142855,-0.272,-0.28950000000000015,-0.272,-0.23533333333333334,-0.20066666666666666,-0.2774444425415481
269,4,7,22,21,28,49,0.42857142857142855,-0.14066666666666666,-0.1638333333333334,-0.14066666666666666,-0.07933333333333334,-0.036,-0.17026833739134542
270,4,7,22,21,28,49,0.42857142857142855,-0.09533333333333334,-0.10883333333333338,-0.09533333333333334,-0.07,-0.042666666666666665,-0.11713060368925696
271,4,7,22,21,28,49,0.42857142857142855,-0.30933333333333335,-0.33588888888888896,-0.30933333333333335,-0.24733333333333332,-0.196,-0.3521077057181604
272,4,7,22,21,28,49,0.42857142857142855,0.4786666666666667,0.5148333333333336,0.4786666666666667,0.39466666666666667,0.32466666666666666,0.5525154920795972
273,4,7,22,21,28,49,0.42857142857142855,0.07866666666666666,0.0876666666666667,0.07866666666666666,0.064,0.04533333333333334,0.09523750507519234
274,4,7,22,21,28,49,0.42857142857142855,0.374,0.4121111111111112,0.374,0.2833333333333333,0.21,0.4409330922689244
275,4,7,22,21,28,49,0.42857142857142855,-0.5526666666666666,-0.6048888888888893,-0.5526666666666666,-0.436,-0.334,-0.6326021576616796
276,4,8,25,24,32,56,0.42857142857142855,0.39866666666666667,0.44338888888888905,0.39866666666666667,0.29533333333333334,0.20866666666666667,0.46821173379230163
277,4,8,25,24,32,56,0.42857142857142855,-0.20466666666666666,-0.19944444444444456,-0.20466666666666666,-0.21066666666666667,-0.222,-0.22736573420090048
278,4,8,25,24,32,56,0.42857142857142855,0.06933333333333333,0.06638888888888891,0.06933333333333333,0.08133333333333333,0.086,0.05900760435493882
279,4,8,25,24,32,56,0.42857142857142855,0.22266666666666668,0.2346111111111112,0.22266666666666668,0.19266666666666668,0.17,0.24136408908886808
280,4,8,25,24,32,56,0.42857142857142855,0.282,0.2960000000000001,0.282,0.24733333333333332,0.22066666666666668,0.3345172509956644
281,4,8,25,24,32,56,0.42857142857142855,-0.22733333333333333,-0.2613333333333334,-0.22733333333333333,-0.14266666666666666,-0.078,-0.2866857188374244
282,4,8,25,24,32,56,0.42857142857142855,0.13533333333333333,0.13883333333333336,0.13533333333333333,0.12333333333333334,0.11733333333333333,0.1168822854746344
283,4,8,25,24,32,56,0.42857142857142855,-0.44866666666666666,-0.5121666666666668,-0.44866666666666666,-0.2966666666666667,-0.17466666666666666,-0.5880159651947309
284,4,8,25,24,32,56,0.42857142857142855,-0.05333333333333334,-0.07316666666666669,-0.05333333333333334,-0.005333333333333333,0.03266666666666666,-0.08631360915306989
285,4,8,25,24,32,56,0.42857142857142855,0.0026666666666666666,0.003166666666666668,0.0026666666666666666,0.0,-0.0006666666666666666,0.03220607479587394
286,4,8,25,24,32,56,0.42857142857142855,-0.078,-0.09288888888888894,-0.078,-0.042666666666666665,-0.014,-0.08475416188894223
287,4,8,25,24,32,56,0.42857142857142855,-0.514,-0.567611111111111,-0.514,-0.39066666666666666,-0.2866666666666667,-0.5951920427403095
288,5,1,5,4,5,9,0.4444444444444444,-0.632,-0.6425000000000001,-0.632,-0.6126666666666667,-0.5913333333333334,-0.6584793268717319
289,5,1,5,4,5,9,0.4444444444444444,0.7853333333333333,0.7875555555555559,0.7853333333333333,0.7786666666666666,0.7746666666666666,0.8225710440805285
290,5,1,5,4,5,9,0.4444444444444444,0.316,0.3141666666666668,0.316,0.318,0.322,0.31275951940753555
291,5,1,5,4,5,9,0.4444444444444444,-0.948,-0.9628333333333335,-0.948,-0.9166666666666666,-0.8873333333333333,-0.9938379572871926
292,5,1,5,4,5,9,0.4444444444444444,0.9506666666666667,0.9532777777777777,0.9506666666666667,0.9426666666666667,0.938,0.9999999999999997
293,5,1,5,4,5,9,0.4444444444444444,0.5433333333333333,0.5433888888888889,0.5433333333333333,0.5426666666666666,0.5426666666666666,0.551452242365274
294,5,1,5,4,5,9,0.4444444444444444,-0.9093333333333333,-0.9254444444444446,-0.9093333333333333,-0.8726666666666667,-0.8413333333333334,-0.9736453416557795
295,5,1,5,4,5,9,0.4444444444444444,0.8486666666666667,0.8528888888888894,0.8486666666666667,0.8413333333333334,0.8326666666666667,0.9193645532334801
296,5,1,5,4,5,9,0.4444444444444444,-0.9533333333333334,-0.9697777777777783,-0.9533333333333334,-0.9126666666666666,-0.8813333333333333,-0.9998287078236988
297,5,1,5,4,5,9,0.4444444444444444,-0.156,-0.16072222222222224,-0.156,-0.14266666666666666,-0.134,-0.15893303152486007
298,5,1,5,4,5,9,0.4444444444444444,-0.658,-0.6680555555555558,-0.658,-0.634,-0.6146666666666667,-0.7110529312667091
299,5,1,5,4,5,9,0.4444444444444444,0.9653333333333334,0.9701111111111116,0.9653333333333334,0.9546666666666667,0.9453333333333334,0.9999999999999998
300,5,2,8,8,10,18,0.4444444444444444,0.878,0.8960000000000002,0.878,0.8353333333333334,0.8006666666666666,0.9255962958738909
301,5,2,8,8,10,18,0.4444444444444444,0.21666666666666667,0.2117222222222222,0.21666666666666667,0.226,0.236,0.2376295053529296
302,5,2,8,8,10,18,0.4444444444444444,0.958,0.9651666666666665,0.958,0.9453333333333334,0.9306666666666666,1.0000000000000002
303,5,2,8,8,10,18,0.4444444444444444,-0.25266666666666665,-0.26694444444444443,-0.25266666666666665,-0.22466666666666665,-0.196,-0.2746714156921769
304,5,2,8,8,10,18,0.4444444444444444,-0.48533333333333334,-0.49727777777777793,-0.48533333333333334,-0.45866666666666667,-0.43533333333333335,-0.5345536668344564
305,5,2,8,8,10,18,0.4444444444444444,-0.3273333333333333,-0.3459444444444445,-0.3273333333333333,-0.28733333333333333,-0.25066666666666665,-0.35792122897083123
306,5,2,8,8,10,18,0.4444444444444444,0.966,0.9750555555555559,0.966,0.944,0.9266666666666666,1.0000000000000002
307,5,2,8,8,10,18,0.4444444444444444,0.022,0.017222222222222226,0.022,0.03266666666666666,0.042,0.009863414785923593
308,5,2,8,8,10,18,0.4444444444444444,-0.89,-0.9182222222222226,-0.89,-0.838,-0.7806666666666666,-0.9537423589655524
309,5,2,8,8,10,18,0.4444444444444444,0.8673333333333333,0.8755000000000002,0.8673333333333333,0.8526666666666667,0.836,0.9245464991156193
310,5,2,8,8,10,18,0.4444444444444444,-0.826,-0.8424444444444442,-0.826,-0.7853333333333333,-0.754,-0.8597954517251924
311,5,2,8,8,10,18,0.4444444444444444,-0.856,-0.8813333333333335,-0.856,-0.802,-0.752,-0.9215930383890213
312,5,3,11,12,15,27,0.4444444444444444,0.15666666666666668,0.15972222222222227,0.15666666666666668,0.15,0.144,0.17439136337921277
313,5,3,11,12,15,27,0.4444444444444444,-0.8613333333333333,-0.907388888888889,-0.8613333333333333,-0.7786666666666666,-0.6846666666666666,-0.9442664225429485
314,5,3,11,12,15,27,0.4444444444444444,0.172,0.18138888888888885,0.172,0.15266666666666667,0.134,0.1845533352530574
315,5,3,11,12,15,27,0.4444444444444444,-0.526,-0.5473333333333334,-0.526,-0.48333333333333334,-0.44066666666666665,-0.5729222895971966
316,5,3,11,12,15,27,0.4444444444444444,-0.31733333333333336,-0.33377777777777795,-0.31733333333333336,-0.28,-0.248,-0.33362088654090094
317,5,3,11,12,15,27,0.4444444444444444,-0.18,-0.18194444444444446,-0.18,-0.17333333333333334,-0.17,-0.19511719807890215
318,5,3,11,12,15,27,0.4444444444444444,0.024666666666666667,0.018222222222222223,0.024666666666666667,0.042,0.054,0.01955367327366528
319,5,3,11,12,15,27,0.4444444444444444,0.49333333333333335,0.49861111111111117,0.49333333333333335,0.48333333333333334,0.4726666666666667,0.5361723574157847
320,5,3,11,12,15,27,0.4444444444444444,0.752,0.7753333333333337,0.752,0.7053333333333334,0.6586666666666666,0.8187407211062195
321,5,3,11,12,15,27,0.4444444444444444,0.532,0.5382222222222225,0.532,0.5173333333333333,0.5053333333333333,0.5487152648250415
322,5,3,11,12,15,27,0.4444444444444444,0.524,0.5323333333333333,0.524,0.5073333333333333,0.49066666666666664,0.5536002437981189
323,5,3,11,12,15,27,0.4444444444444444,0.6466666666666666,0.6554444444444445,0.6466666666666666,0.6313333333333333,0.6133333333333333,0.6934114356336958
324,5,4,14,16,20,36,0.4444444444444444,-0.21,-0.22894444444444445,-0.21,-0.156,-0.12133333333333333,-0.23712819576692
325,5,4,14,16,20,36,0.4444444444444444,-0.016666666666666666,-0.026722222222222237,-0.016666666666666666,0.007333333333333333,0.02666666666666667,-0.06462496265140417
326,5,4,14,16,20,36,0.4444444444444444,-0.048,-0.05844444444444446,-0.048,-0.02266666666666667,-0.0026666666666666666,-0.08532231215641048
327,5,4,14,16,20,36,0.4444444444444444,-0.04666666666666667,-0.04883333333333334,-0.04666666666666667,-0.04066666666666666,-0.03666666666666667,-0.04320370775207964
328,5,4,14,16,20,36,0.4444444444444444,0.6813333333333333,0.699277777777778,0.6813333333333333,0.646,0.61,0.7203333014461373
329,5,4,14,16,20,36,0.4444444444444444,0.5593333333333333,0.5791666666666667,0.5593333333333333,0.5313333333333333,0.48933333333333334,0.6041694930540359
330,5,4,14,16,20,36,0.4444444444444444,0.446,0.4602777777777778,0.446,0.418,0.3893333333333333,0.472608532034997
331,5,4,14,16,20,36,0.4444444444444444,-0.13066666666666665,-0.13611111111111107,-0.13066666666666665,-0.11533333333333333,-0.10533333333333333,-0.10934865352061392
332,5,4,14,16,20,36,0.4444444444444444,0.082,0.06711111111111111,0.082,0.13066666666666665,0.15666666666666668,0.07540572914187837
333,5,4,14,16,20,36,0.4444444444444444,-0.21066666666666667,-0.21422222222222223,-0.21066666666666667,-0.198,-0.192,-0.2218948528229859
334,5,4,14,16,20,36,0.4444444444444444,0.6453333333333333,0.6792222222222224,0.6453333333333333,0.5786666666666667,0.5106666666666667,0.6992815154468478
335,5,4,14,16,20,36,0.4444444444444444,-0.374,-0.4043333333333335,-0.374,-0.3,-0.242,-0.4008125060444153
336,5,5,17,20,25,45,0.4444444444444444,0.04533333333333334,0.04472222222222222,0.04533333333333334,0.04933333333333333,0.05,0.04006432305437804
337,5,5,17,20,25,45,0.4444444444444444,0.22333333333333333,0.22338888888888897,0.22333333333333333,0.22266666666666668,0.22266666666666668,0.258923988420855
338,5,5,17,20,25,45,0.4444444444444444,-0.196,-0.21061111111111117,-0.196,-0.16733333333333333,-0.138,-0.20295526349796678
339,5,5,17,20,25,45,0.4444444444444444,-0.19533333333333333,-0.2096111111111112,-0.19533333333333333,-0.16733333333333333,-0.13866666666666666,-0.23743831905896987
340,5,5,17,20,25,45,0.4444444444444444,0.41733333333333333,0.433888888888889,0.41733333333333333,0.382,0.34933333333333333,0.46025679809482156
341,5,5,17,20,25,45,0.4444444444444444,-0.638,-0.677,-0.638,-0.5433333333333333,-0.4686666666666667,-0.6834236310511081
342,5,5,17,20,25,45,0.4444444444444444,0.06933333333333333,0.07200000000000001,0.06933333333333333,0.064,0.058666666666666666,0.06998419311464556
343,5,5,17,20,25,45,0.4444444444444444,0.33,0.3315555555555557,0.33,0.328,0.32466666666666666,0.34408932668520265
344,5,5,17,20,25,45,0.4444444444444444,-0.23133333333333334,-0.26338888888888895,-0.23133333333333334,-0.15666666666666668,-0.09466666666666666,-0.2913602066027996
345,5,5,17,20,25,45,0.4444444444444444,-0.04533333333333334,-0.057222222222222244,-0.04533333333333334,-0.02266666666666667,0.0013333333333333333,-0.04648631799212265
346,5,5,17,20,25,45,0.4444444444444444,0.07266666666666667,0.06833333333333332,0.07266666666666667,0.078,0.08733333333333333,0.054041823083926965
347,5,5,17,20,25,45,0.4444444444444444,0.054,0.05661111111111112,0.054,0.04933333333333333,0.044,0.0497193781038551
348,5,6,20,24,30,54,0.4444444444444444,-0.25,-0.2714444444444446,-0.25,-0.18266666666666667,-0.14466666666666667,-0.2820835830309467
349,5,6,20,24,30,54,0.4444444444444444,0.3426666666666667,0.3520000000000001,0.3426666666666667,0.324,0.30533333333333335,0.3631352944940042
350,5,6,20,24,30,54,0.4444444444444444,-0.13866666666666666,-0.1595,-0.13866666666666666,-0.092,-0.051333333333333335,-0.14500411994114148
351,5,6,20,24,30,54,0.4444444444444444,-0.006666666666666667,-0.01372222222222223,-0.006666666666666667,0.018,0.03,-0.026241921083173775
352,5,6,20,24,30,54,0.4444444444444444,0.072,0.07083333333333335,0.072,0.06933333333333333,0.07266666666666667,0.07417181073213633
353,5,6,20,24,30,54,0.4444444444444444,0.08,0.055222222222222256,0.08,0.13066666666666665,0.18,0.04609022799215503
354,5,6,20,24,30,54,0.4444444444444444,0.2,0.19811111111111124,0.2,0.206,0.20933333333333334,0.20535638602616174
355,5,6,20,24,30,54,0.4444444444444444,0.18733333333333332,0.20088888888888884,0.18733333333333332,0.14466666666666667,0.12066666666666667,0.24849414984542756
356,5,6,20,24,30,54,0.4444444444444444,0.358,0.3942222222222223,0.358,0.29333333333333333,0.21933333333333332,0.41429641595651245
357,5,6,20,24,30,54,0.4444444444444444,-0.25,-0.2812222222222223,-0.25,-0.17533333333333334,-0.11533333333333333,-0.32550536968943544
358,5,6,20,24,30,54,0.4444444444444444,-0.322,-0.3497777777777778,-0.322,-0.26866666666666666,-0.21266666666666667,-0.34988787261371507
359,5,6,20,24,30,54,0.4444444444444444,0.086,0.09422222222222225,0.086,0.07066666666666667,0.054,0.10927144734981215
360,5,7,23,28,35,63,0.4444444444444444,-0.5013333333333333,-0.5515555555555556,-0.5013333333333333,-0.38533333333333336,-0.288,-0.59858291343589
361,5,7,23,28,35,63,0.4444444444444444,-0.24933333333333332,-0.27644444444444455,-0.24933333333333332,-0.19733333333333333,-0.14266666666666666,-0.2939462763637225
362,5,7,23,28,35,63,0.4444444444444444,-0.02666666666666667,-0.0273888888888889,-0.02666666666666667,-0.021333333333333333,-0.020666666666666667,-0.003953684215428355
363,5,7,23,28,35,63,0.4444444444444444,0.06533333333333333,0.0626111111111111,0.06533333333333333,0.078,0.082,0.03534884411575645
364,5,7,23,28,35,63,0.4444444444444444,-0.5526666666666666,-0.6113333333333334,-0.5526666666666666,-0.422,-0.30733333333333335,-0.6350267296574037
365,5,7,23,28,35,63,0.4444444444444444,-0.020666666666666667,-0.028111111111111125,-0.020666666666666667,-0.004666666666666667,0.01,-0.030625078214109827
366,5,7,23,28,35,63,0.4444444444444444,0.25733333333333336,0.27122222222222236,0.25733333333333336,0.23733333333333334,0.208,0.2767888814845395
367,5,7,23,28,35,63,0.4444444444444444,0.08733333333333333,0.08961111111111113,0.08733333333333333,0.08333333333333333,0.07866666666666666,0.11735775629499799
368,5,7,23,28,35,63,0.4444444444444444,0.019333333333333334,0.017722222222222223,0.019333333333333334,0.025333333333333333,0.028,0.04864744012943922
369,5,7,23,28,35,63,0.4444444444444444,0.8966666666666666,0.9242222222222222,0.8966666666666666,0.836,0.782,0.9502335922550835
370,5,7,23,28,35,63,0.4444444444444444,-0.016666666666666666,-0.024722222222222236,-0.016666666666666666,0.006666666666666667,0.021333333333333333,-0.03344428510041041
371,5,7,23,28,35,63,0.4444444444444444,0.5593333333333333,0.5882222222222224,0.5593333333333333,0.48933333333333334,0.434,0.606186934223778
372,5,8,26,32,40,72,0.4444444444444444,-0.3526666666666667,-0.4028333333333335,-0.3526666666666667,-0.23066666666666666,-0.13466666666666666,-0.43134192446662684
373,5,8,26,32,40,72,0.4444444444444444,-0.828,-0.919388888888889,-0.828,-0.618,-0.44066666666666665,-0.9768218542904458
374,5,8,26,32,40,72,0.4444444444444444,0.051333333333333335,0.051166666666666666,0.051333333333333335,0.04666666666666667,0.048,0.04475616459688889
375,5,8,26,32,40,72,0.4444444444444444,0.30533333333333335,0.3417777777777779,0.30533333333333335,0.208,0.14,0.3784250091379449
376,5,8,26,32,40,72,0.4444444444444444,0.076,0.08011111111111112,0.076,0.06,0.05333333333333334,0.09012223997594317
377,5,8,26,32,40,72,0.4444444444444444,0.12533333333333332,0.12283333333333338,0.12533333333333332,0.13533333333333333,0.13933333333333334,0.10005575781868288
378,5,8,26,32,40,72,0.4444444444444444,-0.0033333333333333335,-0.005111111111111114,-0.0033333333333333335,0.0013333333333333333,0.004666666666666667,-0.005572027505145932
379,5,8,26,32,40,72,0.4444444444444444,-0.5386666666666666,-0.5697222222222224,-0.5386666666666666,-0.446,-0.39,-0.5644644444681385
380,5,8,26,32,40,72,0.4444444444444444,-0.19933333333333333,-0.22944444444444462,-0.19933333333333333,-0.128,-0.07,-0.25002436160881936
381,5,8,26,32,40,72,0.4444444444444444,-0.4686666666666667,-0.5238333333333335,-0.4686666666666667,-0.34,-0.23333333333333334,-0.5734811170893936
382,5,8,26,32,40,72,0.4444444444444444,-0.42333333333333334,-0.46733333333333343,-0.42333333333333334,-0.312,-0.22866666666666666,-0.49484368280624447
383,5,8,26,32,40,72,0.4444444444444444,0.05533333333333333,0.05749999999999998,0.05533333333333333,0.04933333333333333,0.04533333333333334,0.05521597314178005
384,6,1,6,5,6,11,0.45454545454545453,0.9413333333333334,0.9448333333333336,0.9413333333333334,0.9293333333333333,0.9233333333333333,0.9725829013690723
